Date,Open,High,Low,Close,Adj Close,Volume
2014-08-05,28.424461,28.520697,27.923336,28.316257,28.316257,134121222
2014-08-12,28.148718,29.145481,27.967216,29.028303,29.028303,135400726
2014-08-19,29.169914,29.286594,28.870735,28.930571,28.930571,101614217
2014-08-26,28.983425,29.010351,28.275820,28.501747,28.501747,114395213
2014-09-02,28.514214,29.507486,28.481304,29.405268,29.405268,146302574
2014-09-09,29.364380,29.369366,28.332712,28.576544,28.576544,133698064
2014-09-16,28.559589,29.742342,28.554604,29.288090,29.288090,200878001
2014-09-23,29.262161,29.400780,28.480307,28.739098,28.739098,157031951
2014-09-30,28.767519,28.970463,28.088882,28.788462,28.788462,132039522
2014-10-07,28.641365,28.684746,26.582020,26.587503,26.587503,241812077
2014-10-14,26.871225,27.284590,25.335442,25.970697,25.970697,355948581
2014-10-21,26.187601,27.286085,25.884434,26.964470,26.964470,215257370
2014-10-28,27.075665,27.901896,27.006853,27.684992,27.684992,158291399
2014-11-04,27.574295,27.763775,26.859756,27.299549,27.299549,147562022
2014-11-11,27.349413,27.521441,26.629938,26.752052,26.752052,129003209
2014-11-18,26.801416,27.060705,26.431433,26.889673,26.889673,176978563
2014-11-25,26.876211,27.124531,26.520189,26.616922,26.616922,131532132
2014-12-02,26.602463,26.793440,26.117794,26.276857,26.276857,181835864
2014-12-09,26.035519,26.743076,25.593233,25.619661,25.619661,200047726
2014-12-16,25.507969,26.250929,24.383057,26.171646,26.171646,323762456
2014-12-23,26.277855,26.700693,26.242451,26.443897,26.443897,124452750
2014-12-30,26.332205,26.557089,25.582764,25.623152,25.623152,115038975
2015-01-06,25.679497,25.738087,24.311253,24.560070,24.560070,254334364
2015-01-13,24.873709,25.339930,24.552092,25.334444,25.334444,192406806
2015-01-20,25.480045,27.034277,25.231527,26.687229,26.687229,220062528
2015-01-27,26.425947,26.919592,24.991386,26.351652,26.351652,324606768
2015-02-03,26.327717,26.786457,25.992140,26.319241,26.319241,171668024
2015-02-10,26.392538,27.420218,26.273865,27.375341,27.375341,132964053
2015-02-17,27.266640,27.424706,26.398024,26.522682,26.522682,139225196
2015-02-24,26.427443,28.529173,26.340183,28.488785,28.488785,193648206
2015-03-03,28.444407,28.816385,28.099604,28.364626,28.364626,153849236
2015-03-10,28.135256,28.165173,27.136497,27.649588,27.649588,166945093
2015-03-17,27.509972,28.041014,27.275116,27.863998,27.863998,187960634
2015-03-24,28.050985,28.650839,27.331461,27.525928,27.525928,189863843
2015-03-31,27.424706,27.659561,26.406002,26.764767,26.764767,131838972
2015-04-07,26.830338,27.128519,26.701193,26.884687,26.884687,141880466
2015-04-14,26.739088,26.804907,25.979174,26.695707,26.695707,201080555
2015-04-21,26.801914,28.478811,26.514704,27.768499,27.768499,299073544
2015-04-28,27.732000,27.801001,26.605000,27.039000,27.039000,166964000
2015-05-05,26.910500,27.099001,26.054251,26.785000,26.785000,138586000
2015-05-12,26.580000,26.963699,26.263000,26.615000,26.615000,165302000
2015-05-19,26.698999,27.209499,26.648600,27.005501,27.005501,120732000
2015-05-26,26.906000,27.030500,26.488001,26.699499,26.699499,189260000
2015-06-02,26.646500,27.174999,26.312000,26.341499,26.341499,158262000
2015-06-09,26.378000,26.948999,26.150499,26.360001,26.360001,141526000
2015-06-16,26.420000,27.187000,26.254999,26.909500,26.909500,146858000
2015-06-23,26.982000,27.074949,26.027000,26.076000,26.076000,157334000
2015-06-30,26.301001,26.312500,25.911501,26.143000,26.143000,133892000
2015-07-07,26.156500,27.355499,25.759001,27.327499,27.327499,177988000
2015-07-14,27.337999,33.723400,27.335501,33.151001,33.151001,536456000
2015-07-21,32.760502,33.931999,31.025000,31.363001,31.363001,332734000
2015-07-28,31.641500,31.761000,31.102501,31.560499,31.560499,155744000
2015-08-04,31.421000,32.393002,31.358000,31.686501,31.686501,172218000
2015-08-11,33.459999,33.744999,32.562000,33.043499,33.043499,238008000
2015-08-18,33.095001,33.349998,28.252501,29.480499,29.480499,329620000
2015-08-25,30.745501,32.179501,29.055500,30.912500,30.912500,308412000
2015-09-01,30.118000,30.985500,29.705000,30.035000,30.035000,202526000
2015-09-08,30.624500,31.326000,30.205999,31.162001,31.162001,179254000
2015-09-15,31.334999,32.544998,31.188999,31.771999,31.771999,251350000
2015-09-22,31.350000,31.488501,29.469000,29.744499,29.744499,231512000
2015-09-29,29.864000,32.150501,29.511000,32.073502,32.073502,221578000
2015-10-06,31.941999,32.530449,31.278000,32.333500,32.333500,187300000
2015-10-13,32.157501,33.341000,32.157501,33.305000,33.305000,163946000
2015-10-20,33.202000,36.500000,32.086498,35.639000,35.639000,354616000
2015-10-27,35.368999,36.081001,35.153999,36.055500,36.055500,193516000
2015-11-03,35.943001,36.973999,35.736000,36.244499,36.244499,174302000
2015-11-10,36.220001,37.049999,35.566502,36.448002,36.448002,175860000
2015-11-17,36.464500,38.135399,36.151348,37.799000,37.799000,162982000
2015-11-24,37.599998,37.763950,36.881500,37.130001,37.130001,127826000
2015-12-01,37.355499,38.797749,37.281502,38.162498,38.162498,230504000
2015-12-08,37.894501,38.240002,36.208500,37.388500,37.388500,223096000
2015-12-15,37.650002,38.133999,36.907501,37.388500,37.388500,217746000
2015-12-22,37.582500,38.149502,37.200001,38.125500,38.125500,99476000
2015-12-29,38.334499,38.999001,36.562901,37.091999,37.091999,156640000
2016-01-05,37.322498,37.599998,35.176998,35.801498,35.801498,228058000
2016-01-12,36.084000,36.737000,34.268501,34.722500,34.722500,207202000
2016-01-19,35.165001,36.484001,33.662998,35.583500,35.583500,236976000
2016-01-26,35.692501,37.893002,34.719501,37.599998,37.599998,296316000
2016-02-02,39.224998,39.493500,33.153000,34.137001,34.137001,540818000
2016-02-09,33.616001,35.065498,33.438499,34.119999,34.119999,228246000
2016-02-16,34.648998,35.661999,34.252499,35.323002,35.323002,208698000
2016-02-23,35.072498,35.671501,34.039001,34.888500,34.888500,206794000
2016-03-01,35.181000,36.000000,34.345001,34.757999,34.757999,213912000
2016-03-08,34.429501,36.775002,34.266998,36.524502,36.524502,200408000
2016-03-15,36.346001,37.153500,36.225498,37.104500,37.104500,200468000
2016-03-22,36.873001,37.285999,36.549999,36.676498,36.676498,111960000
2016-03-29,36.729500,37.894001,36.438000,37.264500,37.264500,162318000
2016-04-05,36.900002,37.349998,36.768501,36.805000,36.805000,123002000
2016-04-12,36.900002,38.402500,36.550499,38.330502,38.330502,151270000
2016-04-19,38.475498,38.494999,35.680500,36.157501,36.157501,290626000
2016-04-26,36.271000,36.288300,34.450001,34.910500,34.910500,256870000
2016-05-03,34.843498,35.935501,34.450500,35.645000,35.645000,165208000
2016-05-10,35.837502,36.223999,35.282501,35.824501,35.824501,145080000
2016-05-17,35.799500,36.076000,34.840000,35.212002,35.212002,171946000
2016-05-24,35.342999,36.696800,35.342999,36.632999,36.632999,142200000
2016-05-31,36.587002,36.986500,35.730499,35.827499,35.827499,150330000
2016-06-07,35.992001,36.477001,35.821499,35.917999,35.917999,127682000
2016-06-14,35.824001,36.148998,34.422600,34.685501,34.685501,199760000
2016-06-21,34.919998,35.138500,33.164200,33.412998,33.412998,237986000
2016-06-28,33.948502,35.032501,33.650002,34.960499,34.960499,140976000
2016-07-05,34.803001,35.825500,34.410751,35.754501,35.754501,137314000
2016-07-12,35.956001,36.806499,35.795502,36.688999,36.688999,115956000
2016-07-19,36.494499,37.161999,36.450001,36.988499,36.988499,116714000
2016-07-26,36.952000,39.021500,36.713501,38.644001,38.644001,255428000
2016-08-02,38.434502,39.152000,38.341000,39.088001,39.088001,142426000
2016-08-09,39.055000,39.487499,39.005501,39.122002,39.122002,95182000
2016-08-16,39.014999,39.143002,38.502499,38.607498,38.607498,89690000
2016-08-23,38.773998,38.821999,38.159248,38.607498,38.607498,98828000
2016-08-30,38.466499,38.723301,38.215000,38.573002,38.573002,87528000
2016-09-06,38.672501,39.136501,37.700001,38.451000,38.451000,136066000
2016-09-13,38.223999,38.700001,37.790001,38.285000,38.285000,140192000
2016-09-20,38.450001,39.492500,38.415051,38.710499,38.710499,131554000
2016-09-27,38.775002,39.299500,38.474998,38.627998,38.627998,128836000
2016-10-04,38.801498,39.469002,38.537498,39.297001,39.297001,116828000
2016-10-11,39.333000,39.613998,38.650002,38.998001,38.998001,112414000
2016-10-18,39.392502,40.758999,39.278252,40.655499,40.655499,170898000
2016-10-25,40.834000,40.834000,39.200001,39.227001,39.227001,253410000
2016-11-01,39.144501,39.474499,37.528049,39.125999,39.125999,198838000
2016-11-08,39.169998,39.781651,36.376999,36.804001,36.804001,296108000
2016-11-15,37.348499,38.750000,37.348499,38.459999,38.459999,160766000
2016-11-22,38.631500,38.976501,37.762501,38.411999,38.411999,116942000
2016-11-29,38.576500,38.924999,36.851250,38.125999,38.125999,197482000
2016-12-06,38.236500,39.562500,37.790001,39.463501,39.463501,177316000
2016-12-13,39.695000,40.219002,39.313499,39.709999,39.709999,183036000
2016-12-20,39.838001,39.932499,39.355000,39.495499,39.495499,75158000
2016-12-27,39.534000,39.893002,38.520500,38.591000,38.591000,89144000
2017-01-03,38.940498,40.498299,38.790001,40.332500,40.332500,139606000
2017-01-10,40.393002,40.561199,39.958500,40.394001,40.394001,93900000
2017-01-17,40.354000,41.043499,40.018501,40.965500,40.965500,144188000
2017-01-24,41.115002,42.097500,39.990002,40.116001,40.116001,243096000
2017-01-31,39.842999,40.299999,39.526001,40.067001,40.067001,167406000
2017-02-07,40.199501,41.047951,40.089001,40.962002,40.962002,114690000
2017-02-14,40.950001,41.403500,40.799999,41.403500,41.403500,105338000
2017-02-21,41.432999,41.672501,41.144001,41.464001,41.464001,124234000
2017-02-28,41.280499,41.812752,41.009998,41.389000,41.389000,134104000
2017-03-07,41.369999,42.434250,41.326000,42.277000,42.277000,124330000
2017-03-14,42.181999,42.669998,42.038502,42.419998,42.419998,121656000
2017-03-21,42.570000,42.674999,40.168499,40.975498,40.975498,224548000
2017-03-28,41.020500,42.042500,40.701351,41.927502,41.927502,150710000
2017-04-04,41.568001,42.122501,41.025650,41.236500,41.236500,117826000
2017-04-11,41.235500,41.887501,40.851002,41.858501,41.858501,79952000
2017-04-18,41.710999,43.172501,41.635502,43.138000,43.138000,108920000
2017-04-25,43.250000,45.842499,43.140499,45.628502,45.628502,206566000
2017-05-02,45.480999,46.846249,45.472649,46.715000,46.715000,154998000
2017-05-09,46.847500,46.912498,46.151501,46.854000,46.854000,114988000
2017-05-16,47.000000,47.155499,45.907001,47.092999,47.092999,148838000
2017-05-23,47.396000,48.749001,47.128750,48.573502,48.573502,104162000
2017-05-30,48.515499,49.345501,48.000500,49.183998,49.183998,166568000
2017-06-06,49.158001,49.412498,45.761650,47.145000,47.145000,236466000
2017-06-13,47.595501,48.057499,46.222000,47.868500,47.868500,205282000
2017-06-20,47.875999,48.665501,47.500500,47.613499,47.613499,127918000
2017-06-27,47.123001,47.414501,44.739498,44.935001,44.935001,248010000
2017-07-04,45.088001,46.519001,44.924999,46.439999,46.439999,121380000
2017-07-11,46.477001,48.036999,46.099998,47.671001,47.671001,123186000
2017-07-18,47.650002,49.310001,47.529999,49.016998,49.016998,179246000
2017-07-25,47.690498,47.985001,46.000000,46.525002,46.525002,275576000
2017-08-01,46.618999,46.872349,45.834000,46.467999,46.467999,128382000
2017-08-08,46.354500,46.790699,45.278999,46.133499,46.133499,126980000
2017-08-15,46.211498,46.634998,45.169998,45.333000,45.333000,109068000
2017-08-22,45.636002,46.542000,45.573750,45.690498,45.690498,113342000
2017-08-29,45.255001,47.124001,45.250000,46.867001,46.867001,100336000
2017-09-05,46.653999,46.918999,45.963501,46.453999,46.453999,126906000
2017-09-12,46.629501,46.862499,45.529999,45.750000,45.750000,148938000
2017-09-19,45.870998,46.826500,45.485001,46.048500,46.048500,136132000
2017-09-26,46.186001,48.126999,46.056999,47.663502,47.663502,155820000
2017-10-03,47.700001,49.271252,47.457001,48.849998,48.849998,102396000
2017-10-10,49.000000,49.860500,48.304001,49.599998,49.599998,120088000
2017-10-17,49.514500,49.835999,48.306000,48.422501,48.422501,126460000
2017-10-24,48.500000,52.419498,48.026001,50.855499,50.855499,234368000
2017-10-31,50.761002,51.743500,50.521000,51.294998,51.294998,119094000
2017-11-07,51.363499,52.176102,50.983299,51.287498,51.287498,101040000
2017-11-14,51.129501,51.796001,50.707500,50.918999,50.918999,105870000
2017-11-21,51.165501,52.772999,51.132751,52.710499,52.710499,73764000
2017-11-28,52.754501,53.118752,49.778500,49.933998,49.933998,188476000
2017-12-05,49.797001,52.189999,49.414001,52.055000,52.055000,145622000
2017-12-12,51.981499,53.924500,51.684502,53.856998,53.856998,179028000
2017-12-19,53.759998,53.841999,52.972000,53.006001,53.006001,87162000
2017-12-26,52.903500,53.006001,52.238499,52.320000,52.320000,75142000
2018-01-02,52.417000,55.563499,52.261501,55.347000,55.347000,119982000
2018-01-09,55.470001,56.214500,54.805500,56.112999,56.112999,92882000
2018-01-16,56.625500,57.993999,55.850498,57.790501,57.790501,147446000
2018-01-23,57.992500,59.344501,57.905499,58.778999,58.778999,152558000
2018-01-30,58.391499,58.826000,52.601501,52.790001,52.790001,283266000
2018-02-06,51.359001,54.089001,49.627998,52.597000,52.597000,284798000
2018-02-13,52.250000,55.233501,52.204350,54.740002,54.740002,126876000
2018-02-20,54.528500,57.198002,54.425999,57.187500,57.187500,141466000
2018-02-27,57.062000,57.202000,52.405750,54.546501,54.546501,192928000
2018-03-06,54.960999,58.852501,54.274101,58.224998,58.224998,169614000
2018-03-13,58.500000,58.838001,54.450500,54.991001,54.991001,209838000
2018-03-20,54.950001,55.314999,50.419998,52.660500,52.660500,223992000
2018-03-27,53.150002,53.241951,49.032001,50.323502,50.323502,237436000
2018-04-03,50.695499,52.139500,49.650002,50.772499,50.772499,192416000
2018-04-10,51.321999,52.320999,50.567001,51.898998,51.898998,144992000
2018-04-17,52.568501,54.708248,52.412998,53.372501,53.372501,192862000
2018-04-24,52.599998,52.849998,50.529499,50.866501,50.866501,250440000
2018-05-01,50.682999,53.084000,50.314499,52.739498,52.739498,165018000
2018-05-08,52.926998,55.537498,52.357250,55.009998,55.009998,149306000
2018-05-15,54.500000,54.502499,53.034000,53.979000,53.979000,124488000
2018-05-22,54.178001,54.329498,53.085499,53.783001,53.783001,76338000
2018-05-29,53.244499,57.094501,52.761002,56.964500,56.964500,208062000
2018-06-05,57.049500,57.286900,55.607498,56.499500,56.499500,145326000
2018-06-12,56.553501,58.715500,56.536751,58.673000,58.673000,145960000
2018-06-19,57.924999,59.314301,55.639000,56.240501,56.240501,159518000
2018-06-26,56.400002,56.660500,54.689999,56.373001,56.373001,129238000
2018-07-03,56.791000,57.733501,55.000999,57.702499,57.702499,73016000
2018-07-10,57.848999,59.770851,57.049999,59.193001,59.193001,108958000
2018-07-17,58.611000,60.324501,58.529999,60.275002,60.275002,162946000
2018-07-24,63.129501,63.694500,60.573502,60.987000,60.987000,236642000
2018-07-31,61.000500,61.673500,60.239498,61.238499,61.238499,138290000
2018-08-07,61.849998,62.825001,61.599998,61.750500,61.750500,116378000
2018-08-14,61.759499,62.293499,59.411999,60.388500,60.388500,135610000
2018-08-21,60.400002,62.154499,59.950001,62.091000,62.091000,103770000
2018-08-28,62.064499,62.681751,60.564251,60.909500,60.909500,115014000
2018-09-04,60.213501,60.649502,57.599998,58.231998,58.231998,165950000
2018-09-11,58.081501,59.021252,57.701500,57.802502,57.802502,123730000
2018-09-18,57.854500,59.610500,57.345501,58.668499,58.668499,185940000
2018-09-25,58.807499,60.494999,58.400002,59.765499,59.765499,128780000
2018-10-02,59.548000,60.498001,56.368198,57.448502,57.448502,165406000
2018-10-09,57.307499,57.717499,53.413502,54.612499,54.612499,208142000
2018-10-16,55.229500,56.449501,53.854500,55.057999,55.057999,165440000
2018-10-23,54.044498,55.549000,49.791500,51.004002,51.004002,288904000
2018-10-30,50.423000,54.597000,50.037498,52.004501,52.004501,230098000
2018-11-06,51.973999,54.772999,51.549999,51.931499,51.931499,151898000
2018-11-13,52.164501,53.592499,50.813000,51.000000,51.000000,168648000
2018-11-20,50.000000,52.465500,49.800999,52.431000,52.431000,132354000
2018-11-27,52.049999,56.232498,51.787998,55.321499,55.321499,206378000
2018-12-04,55.155998,55.221001,51.164501,51.977501,51.977501,180466000
2018-12-11,52.824501,54.082500,50.395000,50.826500,50.826500,166406000
2018-12-18,51.304501,53.099998,48.505501,48.811001,48.811001,270632000
2018-12-25,49.450500,52.778000,49.150002,51.780499,51.780499,147824000
2019-01-01,50.828499,53.700001,50.703499,53.419498,53.419498,148990000
2019-01-08,53.805500,54.228001,52.062752,52.234501,52.234501,141714000
2019-01-15,52.508499,55.417599,52.367001,54.912998,54.912998,119874000
2019-01-22,54.400002,54.700001,52.987499,53.504002,53.504002,126904000
2019-01-29,53.633999,56.639999,52.793251,56.639999,56.639999,157572000
2019-02-05,56.242001,57.349998,54.299999,54.750500,54.750500,196872000
2019-02-12,55.340000,56.736500,55.292500,55.682499,55.682499,101126000
2019-02-19,55.500000,56.170502,54.625999,55.470001,55.470001,120238000
2019-02-26,55.287498,57.914001,54.995998,57.389999,57.389999,137570000
2019-03-05,57.502998,58.809502,56.165001,58.787998,58.787998,132814000
2019-03-12,58.912998,60.046501,58.871052,59.213001,59.213001,167524000
2019-03-19,59.440498,61.589500,59.293499,59.650002,59.650002,163262000
2019-03-26,59.926498,60.141499,57.968498,59.721500,59.721500,135710000
2019-04-02,59.765999,60.814999,59.285500,60.192001,60.192001,91192000
2019-04-09,59.799999,61.209999,59.653999,61.055000,61.055000,88640000
2019-04-16,61.250000,62.454498,61.006001,62.442001,62.442001,84346000
2019-04-23,62.534500,64.463501,62.319000,64.378998,64.378998,143736000
2019-04-30,59.250000,59.640499,57.750099,59.469501,59.469501,286712000
2019-05-07,59.023499,59.521999,56.105499,56.601501,56.601501,144430000
2019-05-14,56.860500,59.408001,55.833302,56.942501,56.942501,164384000
2019-05-21,57.424500,57.925999,56.461201,56.673500,56.673500,87704000
2019-05-28,56.700001,57.579350,51.250000,51.811501,51.811501,209870000
2019-06-04,52.145000,54.632999,51.524502,54.019001,54.019001,199434000
2019-06-11,54.699001,55.099499,53.376999,54.625000,54.625000,112170000
2019-06-18,55.484501,56.205502,54.674000,55.776001,55.776001,146614000
2019-06-25,55.632999,55.717499,53.612000,54.897499,54.897499,149832000
2019-07-02,55.112000,56.644001,54.908501,55.817501,55.817501,85186000
2019-07-09,55.590000,57.653500,55.358501,57.516998,57.516998,110064000
2019-07-16,57.299999,57.929001,56.212002,56.903500,56.903500,132964000
2019-07-23,57.200001,63.277500,56.046001,61.970501,61.970501,238456000
2019-07-30,61.270500,61.743500,57.007000,57.616001,57.616001,182398000
2019-08-06,58.165501,60.250500,57.481201,58.735500,58.735500,133808000
2019-08-13,58.573002,60.349499,58.027000,59.922501,59.922501,132734000
2019-08-20,59.762501,59.950001,57.387501,58.444500,58.444500,110336000
2019-08-27,59.026501,59.924999,57.865002,59.404999,59.404999,81948000
2019-09-03,58.851501,61.000000,58.160000,60.220501,60.220501,130018000
2019-09-10,59.757500,62.092999,59.729000,61.564999,61.564999,132954000
2019-09-17,61.520000,62.222000,60.826500,61.701500,61.701500,128372000
2019-09-24,62.000000,62.415001,60.504501,60.950001,60.950001,146644000
2019-10-01,60.950001,61.561501,58.121498,60.383999,60.383999,130302000
2019-10-08,59.879501,61.419498,59.450500,60.856998,60.856998,97876000
2019-10-15,61.020000,63.166248,61.020000,62.307499,62.307499,116174000
2019-10-22,62.392502,64.965500,62.069000,64.500000,64.500000,135794000
2019-10-29,63.811501,64.706497,62.542149,64.568497,64.568497,158442000
2019-11-05,64.644501,66.186996,64.125000,64.959503,64.959503,134580000
2019-11-12,65.000000,66.776451,64.675499,66.035004,66.035004,127522000
2019-11-19,66.385002,66.385002,64.557503,65.334503,65.334503,119904000
2019-11-26,65.492996,65.917999,64.050003,64.496002,64.496002,83264000
2019-12-03,63.978500,67.972504,63.950001,67.178001,67.178001,131262000
2019-12-10,67.074997,68.234001,66.802002,68.058502,68.058502,123448000
2019-12-17,68.144501,68.250000,67.325500,67.442001,67.442001,180892000
2019-12-24,67.425003,68.226501,66.700996,66.806999,66.806999,62086000
2019-12-31,66.505501,69.824997,66.454247,69.710503,69.710503,105742000
2020-01-07,69.897003,72.026001,69.518997,71.961502,71.961502,160092000
2020-01-14,71.950500,74.064751,71.418503,74.019501,74.019501,128230000
2020-01-21,73.956001,75.160698,71.059998,71.695000,71.695000,170770000
2020-01-28,72.150002,74.500000,71.426498,74.296997,74.296997,188970000
2020-02-04,72.853500,75.474998,71.315002,75.433998,75.433998,203816000
2020-02-11,75.590500,76.481499,75.230003,76.037003,76.037003,92790000
2020-02-18,75.750000,76.605301,70.569504,71.079498,71.079498,155308000
2020-02-25,71.650002,71.906998,63.549999,69.455498,69.455498,277592000
2020-03-03,69.971001,70.507500,60.000000,60.778000,60.778000,258058000
2020-03-10,63.000000,64.057503,53.722000,54.216499,54.216499,347982000
2020-03-17,54.655499,57.898499,50.676800,52.831001,52.831001,387838000
2020-03-24,55.188499,58.498501,54.300499,57.341000,57.341000,335606000
2020-03-31,57.365002,59.733002,53.990501,59.346001,59.346001,235472000
2020-04-07,61.049999,61.278500,59.111500,60.877998,60.877998,165552000
2020-04-14,62.254501,64.721497,61.846500,63.330502,63.330502,206094000
2020-04-21,62.349998,64.807503,60.485500,63.793999,63.793999,181036000
2020-04-28,64.396500,67.999496,61.610001,66.339996,66.339996,259806000
2020-05-05,66.896004,70.826500,66.873001,70.163002,70.163002,141270000
2020-05-12,70.356003,70.750000,66.195503,69.196999,69.196999,166728000
2020-05-19,69.349854,70.774498,68.674248,70.521004,70.521004,112608000
2020-05-26,71.863503,72.050003,69.564499,71.591003,71.591003,169532000
