Date,Open,High,Low,Close,Adj Close,Volume
2013-02-21,64.900002,64.919998,63.639999,64.250000,45.575283,269009
2013-02-22,64.000000,64.459999,58.450001,61.000000,43.269920,1367363
2013-02-25,61.799999,63.110001,61.270000,61.779999,43.823204,601015
2013-02-26,60.709999,61.389999,60.419998,60.529999,42.936523,550107
2013-02-27,60.799999,61.049999,59.630001,60.980000,43.255733,418561
2013-02-28,61.590000,61.680000,60.540001,60.730000,43.078396,579346
2013-03-01,60.970001,61.459999,58.950001,60.009998,42.567665,475697
2013-03-04,59.840000,59.939999,58.750000,58.930000,41.801579,567086
2013-03-05,59.360001,61.450001,59.360001,61.200001,43.411789,623769
2013-03-06,61.560001,62.500000,61.310001,61.900002,43.908325,399839
2013-03-07,62.500000,64.320000,62.500000,63.849998,45.291538,893232
2013-03-08,64.400002,64.459999,63.540001,63.630001,45.135494,415428
2013-03-11,63.549999,63.700001,62.970001,63.700001,45.185143,264037
2013-03-12,63.529999,64.379997,62.380001,62.799999,44.546730,422537
2013-03-13,62.430000,64.500000,62.099998,63.180000,44.816288,567629
2013-03-14,64.000000,64.000000,61.330002,62.500000,44.333931,706357
2013-03-15,61.700001,62.169998,60.500000,61.340000,43.511093,754865
2013-03-18,59.950001,61.610001,59.610001,61.410000,43.560745,431341
2013-03-19,61.299999,61.650002,59.580002,59.689999,42.340675,432558
2013-03-20,60.919998,60.919998,59.660000,60.189999,42.695351,376482
2013-03-21,60.020000,60.070000,58.220001,58.349998,41.390160,475467
2013-03-22,58.349998,59.000000,58.029999,58.730000,41.659710,285689
2013-03-25,59.209999,60.380001,58.320000,58.709999,41.645523,384415
2013-03-26,58.549999,58.970001,58.029999,58.360001,41.397259,357806
2013-03-27,58.689999,59.000000,56.590000,57.330002,40.666630,425877
2013-03-28,57.490002,57.599998,56.779999,57.020000,40.446735,366445
2013-04-02,56.990002,58.349998,56.810001,58.349998,41.390160,350935
2013-04-03,58.599998,58.599998,57.500000,57.990002,41.134796,285571
2013-04-04,58.000000,58.130001,56.830002,57.000000,40.432549,411207
2013-04-05,57.189999,57.430000,55.750000,56.619999,40.162998,365918
2013-04-08,56.240002,57.930000,56.240002,57.770000,40.978741,289451
2013-04-09,58.200001,58.630001,56.060001,56.549999,40.113338,482381
2013-04-10,56.180000,58.459999,56.180000,58.060001,41.184448,484980
2013-04-11,58.279999,58.549999,57.619999,58.410000,41.432716,300505
2013-04-12,58.299999,58.299999,56.009998,56.549999,40.113338,518922
2013-04-15,57.020000,57.020000,55.220001,55.930000,39.673550,406487
2013-04-16,55.560001,57.919998,55.349998,57.150002,40.538948,595642
2013-04-17,57.250000,57.340000,54.020000,54.230000,38.467667,1041211
2013-04-18,54.000000,54.820000,52.730000,53.020000,37.609364,707054
2013-04-19,53.290001,54.770000,52.860001,53.619999,38.034973,467350
2013-04-22,53.750000,54.849998,52.970001,53.369999,37.857632,563946
2013-04-23,53.020000,55.700001,53.020000,55.630001,39.460747,584714
2013-04-24,55.980000,57.810001,55.980000,57.490002,40.780121,809925
2013-04-25,57.340000,58.290001,56.869999,57.889999,41.063858,550295
2013-04-26,57.759998,58.480000,57.369999,57.900002,41.070953,465907
2013-04-29,58.119999,59.650002,57.740002,59.230000,42.014378,538930
2013-04-30,59.650002,59.750000,58.750000,59.490002,42.198807,441540
2013-05-02,57.619999,58.209999,56.700001,57.830002,42.455765,657290
2013-05-03,57.900002,60.349998,57.820000,60.130001,44.144302,569967
2013-05-06,59.939999,60.299999,59.509998,59.770000,43.880009,226540
2013-05-07,59.650002,60.330002,59.270000,59.660000,43.799255,346402
2013-05-08,59.750000,60.380001,59.740002,60.340000,44.298473,337938
2013-05-09,59.849998,61.279999,59.849998,61.279999,44.988567,293901
2013-05-10,61.299999,61.869999,60.599998,60.990002,44.775673,346642
2013-05-13,60.830002,60.950001,58.740002,60.279999,44.254421,377463
2013-05-14,60.110001,62.000000,59.259998,62.000000,45.517162,481021
2013-05-15,62.250000,62.680000,61.900002,62.180000,45.649303,368097
2013-05-16,62.070000,63.060001,61.779999,62.349998,45.774105,420478
2013-05-17,62.000000,63.439999,61.630001,63.110001,46.332062,795222
2013-05-20,63.490002,65.720001,63.419998,65.190002,47.859093,409771
2013-05-21,64.849998,65.120003,63.630001,65.070000,47.770992,461674
2013-05-22,65.110001,65.589996,64.099998,64.900002,47.646183,429587
2013-05-23,62.990002,62.990002,61.369999,62.630001,45.979671,653497
2013-05-24,62.770000,63.500000,62.290001,62.810001,46.111816,297957
2013-05-27,62.959999,63.459999,62.459999,62.720001,46.045750,156828
2013-05-28,63.000000,64.000000,63.000000,63.240002,46.427498,313948
2013-05-29,63.200001,63.200001,62.220001,62.709999,46.038399,298841
2013-05-30,62.869999,64.250000,62.820000,63.490002,46.611042,302948
2013-05-31,64.000000,64.949997,62.730000,64.370003,47.257088,664122
2013-06-03,63.750000,64.500000,62.230000,63.709999,46.772545,455772
2013-06-04,64.120003,64.620003,62.799999,63.919998,46.926716,337119
2013-06-05,62.709999,64.199997,62.709999,63.709999,46.772545,347309
2013-06-06,63.360001,63.799999,62.480000,62.480000,45.869549,344621
2013-06-07,62.490002,63.820000,61.520000,63.150002,46.361427,324460
2013-06-10,63.540001,64.099998,62.759998,63.000000,46.251305,320361
2013-06-11,62.900002,63.040001,61.389999,61.910000,45.451084,365716
2013-06-12,61.299999,61.700001,60.360001,60.669998,44.540737,373662
2013-06-13,59.560001,60.389999,59.180000,60.209999,44.203030,364870
2013-06-14,60.970001,61.180000,60.119999,60.570000,44.467327,274966
2013-06-17,60.980000,61.360001,60.389999,61.169998,44.907814,389893
2013-06-18,61.020000,61.279999,60.540001,61.259998,44.973888,260097
2013-06-19,61.279999,61.360001,60.410000,60.599998,44.489353,338152
2013-06-20,60.000000,60.119999,58.029999,58.500000,42.947643,817872
2013-06-21,59.000000,59.139999,56.220001,56.220001,41.273785,553612
2013-06-24,56.430000,57.360001,55.340000,55.799999,40.965439,425450
2013-06-25,56.060001,58.080002,55.959999,57.889999,42.499809,339752
2013-06-26,58.310001,58.840000,58.000000,58.270000,42.778786,209586
2013-06-27,58.250000,59.360001,58.200001,59.049999,43.351421,301022
2013-06-28,59.540001,59.860001,58.849998,59.480000,43.667103,349460
2013-07-01,60.110001,60.880001,59.419998,60.119999,44.136959,342605
2013-07-02,60.860001,60.860001,59.669998,60.000000,44.048862,245497
2013-07-03,59.209999,59.410000,58.130001,58.570000,42.999031,282205
2013-07-04,58.820000,60.500000,58.799999,60.340000,44.298473,257500
2013-07-05,60.750000,61.349998,58.119999,58.119999,42.668667,317345
2013-07-08,59.139999,59.770000,58.400002,58.400002,42.874229,314630
2013-07-09,58.689999,59.779999,58.689999,59.150002,43.424839,330784
2013-07-10,58.950001,59.320000,58.410000,58.880001,43.226620,205545
2013-07-11,59.500000,59.930000,59.380001,59.580002,43.740524,264731
2013-07-12,59.810001,60.570000,59.810001,60.459999,44.386570,216805
2013-07-15,60.509998,61.130001,60.430000,60.830002,44.658203,216798
2013-07-16,61.000000,61.000000,60.279999,60.779999,44.621498,156046
2013-07-17,60.849998,61.470001,60.110001,61.410000,45.084011,214217
2013-07-18,61.500000,62.790001,61.360001,62.709999,46.038399,302638
2013-07-19,62.400002,62.650002,61.880001,62.650002,45.994354,338890
2013-07-22,62.500000,62.549999,61.720001,61.830002,45.392353,300190
2013-07-23,62.060001,62.480000,61.830002,62.259998,45.708027,218521
2013-07-24,62.480000,63.369999,62.070000,63.270000,46.449524,251265
2013-07-25,63.000000,63.540001,61.709999,63.540001,46.647743,394161
2013-07-26,63.400002,63.799999,62.669998,62.990002,46.243969,238863
2013-07-29,62.880001,63.820000,62.880001,63.540001,46.647743,273087
2013-07-30,63.970001,64.220001,63.459999,63.820000,46.853310,261504
2013-07-31,63.889999,64.500000,63.540001,64.040001,47.014820,333374
2013-08-01,64.500000,65.339996,63.900002,65.250000,47.903141,442945
2013-08-02,64.839996,65.790001,64.839996,65.790001,48.299580,347185
2013-08-05,65.550003,66.339996,65.430000,66.339996,48.703354,222665
2013-08-06,65.750000,66.900002,65.750000,66.300003,48.673992,326791
2013-08-07,65.550003,66.150002,65.519997,65.870003,48.358311,320327
2013-08-08,66.000000,67.160004,65.910004,66.949997,49.151188,338940
2013-08-09,67.160004,67.820000,67.019997,67.699997,49.701797,296584
2013-08-12,67.800003,68.250000,67.120003,68.190002,50.061543,266131
2013-08-13,68.440002,68.769997,68.040001,68.769997,50.487339,291063
2013-08-14,68.970001,69.309998,68.769997,69.309998,50.883781,278312
2013-08-15,69.050003,69.209999,67.470001,68.300003,50.142292,335123
2013-08-16,68.000000,68.500000,67.599998,68.099998,49.995464,305458
2013-08-19,68.099998,68.099998,66.760002,67.699997,49.701797,421760
2013-08-20,67.190002,67.190002,65.540001,66.160004,48.571213,473930
2013-08-21,66.199997,66.199997,65.220001,65.449997,48.049965,307701
2013-08-22,65.360001,67.209999,65.360001,66.949997,49.151188,314392
2013-08-23,67.360001,67.830002,66.660004,67.730003,49.723827,244164
2013-08-26,67.629997,68.070000,67.089996,67.430000,49.503582,147168
2013-08-27,66.989998,66.989998,64.589996,64.699997,47.499352,466760
2013-08-28,64.000000,64.000000,62.500000,63.009998,46.258644,483327
2013-08-29,63.660000,64.650002,63.580002,64.650002,47.462646,406056
2013-08-30,64.680000,64.970001,63.599998,63.599998,46.691788,370279
2013-09-02,64.820000,65.320000,64.500000,65.220001,47.881115,195198
2013-09-03,65.199997,65.339996,64.010002,64.089996,47.051525,207676
2013-09-04,63.900002,64.459999,62.900002,64.449997,47.315819,309870
2013-09-05,64.930000,65.580002,64.680000,65.260002,47.910480,336381
2013-09-06,65.250000,65.489998,63.950001,64.900002,47.646183,269003
2013-09-09,65.010002,65.489998,64.779999,65.169998,47.844402,227782
2013-09-10,65.620003,67.769997,65.620003,67.610001,49.635727,441118
2013-09-11,67.769997,68.480003,67.400002,68.449997,50.252407,315966
2013-09-12,68.480003,68.559998,67.949997,68.230003,50.090904,348756
2013-09-13,68.239998,68.900002,67.830002,68.900002,50.582775,244255
2013-09-16,69.000000,69.750000,68.940002,69.699997,51.170097,372067
2013-09-17,69.500000,69.500000,67.470001,68.190002,50.061543,364458
2013-09-18,68.540001,68.540001,67.510002,68.480003,50.274441,265445
2013-09-19,69.220001,69.500000,66.680000,66.970001,49.165874,579967
2013-09-20,66.849998,67.110001,65.400002,66.010002,48.461090,746213
2013-09-23,66.230003,66.959999,65.470001,65.550003,48.123386,273844
2013-09-24,65.599998,66.000000,65.239998,65.379997,47.998569,249477
2013-09-25,65.480003,65.559998,64.849998,65.430000,48.035286,256760
2013-09-26,65.760002,65.760002,64.949997,65.230003,47.888458,194975
2013-09-27,65.529999,65.830002,64.930000,65.099998,47.793015,183529
2013-09-30,64.470001,64.820000,64.010002,64.599998,47.425934,273713
2013-10-01,64.870003,65.540001,64.639999,65.540001,48.116039,319700
2013-10-02,65.190002,65.419998,64.480003,65.000000,47.719597,269258
2013-10-04,64.500000,65.279999,63.680000,64.250000,47.168987,212964
2013-10-07,64.199997,64.690002,63.450001,64.650002,47.462646,141750
2013-10-08,64.430000,65.099998,64.029999,64.029999,47.007481,196514
2013-10-09,64.160004,64.300003,62.919998,63.000000,46.251305,451889
2013-10-10,63.570000,65.029999,63.360001,64.339996,47.235058,350889
2013-10-11,64.870003,64.900002,64.250000,64.419998,47.293797,223874
2013-10-14,64.290001,65.029999,64.160004,64.690002,47.492016,320551
2013-10-15,65.199997,65.199997,64.599998,64.760002,47.543407,329252
2013-10-16,64.849998,64.849998,64.209999,64.309998,47.213039,407950
2013-10-17,64.279999,64.300003,63.560001,63.849998,46.875328,379806
2013-10-18,64.000000,64.699997,63.650002,63.959999,46.956085,387462
2013-10-21,64.220001,64.430000,63.919998,63.959999,46.956085,263695
2013-10-22,64.300003,64.809998,64.050003,64.410004,47.286461,274558
2013-10-23,64.070000,64.430000,63.549999,63.799999,46.838623,295898
2013-10-24,64.209999,64.690002,63.590000,64.480003,47.337841,565377
2013-10-25,64.349998,65.489998,64.260002,65.250000,47.903141,310691
2013-10-28,65.550003,65.550003,63.650002,64.489998,47.345184,407299
2013-10-29,63.930000,64.610001,63.830002,64.110001,47.066208,246227
2013-10-30,65.500000,68.190002,65.500000,67.860001,49.819263,1041987
2013-10-31,67.599998,69.349998,67.400002,68.989998,50.648846,774458
2013-11-01,69.209999,70.660004,69.029999,69.559998,51.067322,651943
2013-11-04,69.750000,70.599998,69.489998,70.370003,51.661980,508700
2013-11-05,70.610001,70.699997,68.910004,69.599998,51.096676,373288
2013-11-06,70.089996,70.599998,69.750000,70.070000,51.441730,353239
2013-11-07,70.349998,71.160004,69.599998,70.459999,51.728050,511852
2013-11-08,70.000000,70.070000,69.099998,69.760002,51.214146,272410
2013-11-11,69.970001,70.349998,69.900002,70.099998,51.463760,189829
2013-11-12,70.239998,70.570000,69.379997,69.440002,50.979218,225836
2013-11-13,69.489998,69.690002,67.919998,68.830002,50.531387,351665
2013-11-14,69.690002,70.269997,69.510002,70.160004,51.507805,331741
2013-11-15,70.500000,72.279999,70.500000,71.980003,52.843960,729397
2013-11-18,71.800003,73.120003,71.760002,72.959999,53.563408,371563
2013-11-19,72.800003,73.330002,72.339996,73.250000,53.776318,404720
2013-11-20,72.940002,73.669998,72.410004,73.040001,53.622154,462715
2013-11-21,73.160004,74.120003,72.730003,73.800003,54.180099,472258
2013-11-22,73.910004,73.980003,72.889999,73.309998,53.820374,376242
2013-11-25,73.930000,74.099998,73.370003,74.050003,54.363640,189082
2013-11-26,73.750000,74.279999,73.199997,73.800003,54.180099,404524
2013-11-27,74.050003,74.480003,73.669998,74.449997,54.657291,183914
2013-11-28,74.500000,74.980003,74.239998,74.570000,54.745399,169380
2013-11-29,74.370003,75.349998,74.349998,74.900002,54.987671,278432
2013-12-02,75.000000,75.879997,74.820000,75.139999,55.163860,238324
2013-12-03,75.000000,75.080002,72.949997,73.169998,53.717583,439344
2013-12-04,72.500000,74.169998,72.279999,73.320000,53.827717,381306
2013-12-05,73.029999,73.440002,71.830002,72.139999,52.961407,280119
2013-12-06,72.500000,72.699997,71.830002,72.519997,53.240398,285492
2013-12-09,73.300003,73.330002,72.110001,73.160004,53.710247,285243
2013-12-10,73.269997,73.419998,71.580002,72.120003,52.946728,260584
2013-12-11,71.919998,72.239998,71.550003,71.830002,52.733829,207601
2013-12-12,71.639999,71.639999,70.040001,71.190002,52.263981,461365
2013-12-13,71.099998,71.199997,70.410004,70.809998,51.984985,279939
2013-12-16,70.480003,72.000000,70.339996,72.000000,52.858643,275202
2013-12-17,71.930000,72.940002,71.779999,72.489998,53.218369,294831
2013-12-18,73.000000,73.500000,72.519997,72.730003,53.394562,277294
2013-12-19,73.900002,74.699997,73.750000,74.550003,54.730713,358188
2013-12-20,74.540001,75.809998,74.050003,74.940002,55.017033,406511
2013-12-23,75.000000,75.370003,74.809998,74.970001,55.039047,159587
2013-12-27,75.480003,75.809998,75.099998,75.809998,55.655739,162739
2013-12-30,75.879997,75.879997,75.370003,75.660004,55.545624,145877
2014-01-02,76.000000,76.080002,74.680000,74.739998,54.870193,256669
2014-01-03,74.360001,75.540001,74.099998,75.360001,55.325375,165275
2014-01-06,75.629997,75.760002,74.750000,75.019997,55.075752,187041
2014-01-07,75.559998,76.410004,74.940002,76.349998,56.052177,223986
2014-01-08,76.449997,76.589996,75.949997,76.500000,56.162304,282369
2014-01-09,76.620003,77.790001,76.459999,76.870003,56.433945,359840
2014-01-10,76.400002,77.500000,76.120003,77.040001,56.558735,306800
2014-01-13,77.500000,78.269997,77.230003,77.989998,57.256172,364792
2014-01-14,77.349998,77.349998,76.019997,76.489998,56.154964,360546
2014-01-15,77.129997,77.989998,76.879997,77.669998,57.021240,285737
2014-01-16,77.839996,77.870003,76.709999,77.699997,57.043285,330107
2014-01-17,78.000000,78.629997,77.599998,78.410004,57.564518,372465
2014-01-20,78.750000,78.900002,78.209999,78.820000,57.865524,235874
2014-01-21,78.790001,79.500000,78.650002,79.099998,58.071091,324480
2014-01-22,79.540001,79.910004,79.099998,79.250000,58.181202,399392
2014-01-23,79.000000,79.620003,78.290001,78.540001,57.659969,416280
2014-01-24,78.000000,78.510002,75.190002,75.919998,55.736504,638802
2014-01-27,75.389999,75.400002,73.400002,74.389999,54.613255,556688
2014-01-28,74.970001,75.919998,74.820000,75.629997,55.523586,275673
2014-01-29,76.639999,77.000000,72.120003,73.370003,53.864426,629512
2014-01-30,73.570000,74.070000,72.290001,73.550003,53.996571,352773
2014-01-31,73.489998,73.489998,71.510002,72.610001,53.306465,403426
2014-02-03,72.309998,73.540001,70.660004,70.959999,52.095123,483257
2014-02-04,71.000000,72.250000,70.010002,71.750000,52.675098,509450
2014-02-05,72.010002,72.500000,71.330002,71.449997,52.454857,386509
2014-02-06,72.389999,74.300003,71.870003,73.480003,53.945171,476606
2014-02-07,74.239998,74.540001,73.430000,73.900002,54.253510,282058
2014-02-10,74.500000,77.000000,73.250000,76.400002,56.088894,761484
2014-02-11,76.800003,78.489998,76.800003,78.419998,57.571857,452593
2014-02-12,78.550003,80.000000,78.500000,79.839996,58.614349,460497
2014-02-13,79.529999,79.870003,78.660004,79.500000,58.364742,340465
2014-02-14,79.320000,80.500000,79.320000,80.089996,58.797894,381190
2014-02-17,80.099998,80.440002,79.629997,79.790001,58.577637,169252
2014-02-18,79.919998,79.949997,78.449997,79.949997,58.695107,233678
2014-02-19,80.099998,80.199997,78.800003,79.860001,58.629040,270082
2014-02-20,78.739998,79.139999,78.059998,78.620003,57.718697,439089
2014-02-21,79.300003,80.080002,78.849998,80.080002,58.790554,282715
2014-02-24,76.949997,76.949997,74.550003,75.599998,55.501564,1090103
2014-02-25,76.000000,77.419998,75.370003,76.580002,56.221035,412442
2014-02-26,77.080002,77.309998,76.120003,76.269997,55.993443,323643
2014-02-27,76.650002,77.389999,75.040001,75.830002,55.670422,343236
2014-02-28,76.379997,76.589996,75.250000,76.190002,55.934719,283648
2014-03-03,74.000000,74.699997,72.320000,74.180000,54.459072,406546
2014-03-04,74.459999,75.870003,74.459999,75.610001,55.508911,256239
2014-03-05,75.570000,76.139999,75.379997,75.480003,55.413464,250921
2014-03-06,76.000000,76.589996,75.500000,76.400002,56.088894,330739
2014-03-07,76.400002,76.820000,74.809998,74.959999,55.031715,328364
2014-03-10,74.949997,75.150002,72.779999,73.300003,53.813030,380200
2014-03-11,74.000000,74.519997,73.410004,73.959999,54.297562,250881
2014-03-12,73.900002,74.160004,72.029999,72.940002,53.548733,336218
2014-03-13,73.190002,75.080002,72.139999,73.120003,53.680882,548433
2014-03-14,72.279999,72.650002,71.050003,72.250000,53.042183,587671
2014-03-17,72.099998,75.000000,71.769997,73.180000,53.724922,767556
2014-03-18,73.889999,73.889999,72.150002,73.000000,53.592785,454357
2014-03-19,73.230003,73.400002,71.500000,72.449997,53.188999,573295
2014-03-20,71.949997,72.199997,71.349998,72.000000,52.858643,395389
2014-03-21,72.110001,72.610001,71.230003,71.559998,52.535606,432333
2014-03-24,72.000000,72.029999,70.379997,70.589996,51.823479,345067
2014-03-25,70.800003,72.820000,70.800003,71.930000,52.807247,414960
2014-03-26,72.379997,73.400002,72.120003,72.750000,53.409248,398125
2014-03-27,72.750000,73.199997,72.379997,72.650002,53.335831,302285
2014-03-28,73.010002,74.699997,72.589996,74.559998,54.738045,476208
2014-03-31,75.349998,75.699997,74.190002,74.529999,54.716019,324569
2014-04-01,75.180000,77.269997,74.970001,76.529999,56.184315,439192
2014-04-02,77.150002,78.300003,76.739998,77.239998,56.705574,382536
2014-04-03,77.430000,77.879997,76.489998,77.169998,56.654179,288048
2014-04-04,77.580002,78.300003,77.139999,78.000000,57.263519,323089
2014-04-07,77.290001,77.910004,76.419998,76.760002,56.353191,295151
2014-04-08,77.120003,77.449997,75.379997,75.620003,55.516247,489716
2014-04-09,77.199997,79.250000,77.199997,78.919998,57.938942,645069
2014-04-10,79.070000,79.989998,78.250000,78.900002,57.924263,423496
2014-04-11,78.000000,79.500000,77.760002,79.309998,58.225246,569848
2014-04-14,78.849998,79.000000,77.690002,78.199997,57.410347,431378
2014-04-15,78.199997,78.410004,76.699997,76.860001,56.426594,249995
2014-04-16,77.489998,78.540001,77.199997,78.540001,57.659969,299343
2014-04-17,79.059998,80.300003,78.699997,80.260002,58.922688,472980
2014-04-22,80.400002,81.760002,80.260002,81.709999,59.987213,402662
2014-04-23,82.000000,82.150002,79.680000,80.010002,58.739151,307030
2014-04-24,80.500000,80.870003,78.430000,79.919998,58.673084,220934
2014-04-25,79.500000,79.879997,78.349998,79.669998,58.489548,293030
2014-04-28,80.000000,80.300003,79.000000,79.690002,58.504227,252666
2014-04-29,80.099998,80.949997,78.699997,79.139999,58.100456,436890
2014-04-30,79.120003,79.900002,79.040001,79.349998,58.254620,287222
2014-05-02,79.320000,79.769997,78.580002,78.919998,57.938942,260764
2014-05-05,78.860001,79.309998,77.400002,78.629997,57.726032,204625
2014-05-06,78.980003,78.980003,76.220001,76.699997,56.309128,318988
2014-05-07,76.110001,76.389999,74.930000,75.209999,55.215244,350469
2014-05-08,75.650002,77.610001,75.620003,77.580002,56.955181,362662
2014-05-09,78.150002,78.199997,77.120003,77.519997,56.911133,241368
2014-05-12,77.599998,78.559998,77.400002,78.349998,57.520470,227720
2014-05-13,78.599998,80.000000,78.040001,78.680000,57.762745,278686
2014-05-14,78.699997,79.739998,78.410004,79.000000,57.997669,291205
2014-05-15,79.000000,80.400002,77.879997,78.360001,57.527824,295793
2014-05-16,78.550003,78.620003,76.820000,77.550003,56.933159,258950
2014-05-19,77.580002,78.680000,77.199997,78.470001,57.608566,224827
2014-05-20,78.820000,79.730003,78.760002,79.379997,58.276646,313706
2014-05-21,79.169998,79.599998,78.800003,79.500000,58.364742,307989
2014-05-22,79.940002,80.080002,78.180000,79.050003,58.034382,259473
2014-05-23,78.629997,79.559998,78.500000,79.330002,58.239937,244778
2014-05-26,79.930000,80.620003,79.400002,80.620003,59.186981,272147
2014-05-27,80.830002,80.900002,80.250000,80.400002,59.025478,243616
2014-05-28,79.000000,79.099998,77.559998,78.290001,58.950184,338801
2014-05-29,78.400002,78.570000,77.820000,78.330002,58.980297,97450
2014-05-30,78.610001,78.709999,78.080002,78.349998,58.995354,260300
2014-06-02,79.320000,79.330002,77.559998,77.779999,58.566162,244616
2014-06-03,77.930000,78.010002,77.120003,77.589996,58.423092,269932
2014-06-04,77.449997,77.449997,76.500000,76.919998,57.918602,306614
2014-06-05,77.089996,78.629997,76.680000,78.260002,58.927593,305116
2014-06-06,78.599998,78.889999,77.860001,78.589996,59.176064,174176
2014-06-09,78.500000,78.870003,78.050003,78.559998,59.153488,104711
2014-06-10,78.190002,78.739998,77.290001,78.250000,58.920055,200042
2014-06-11,78.000000,78.169998,77.279999,77.570000,58.408039,295278
2014-06-12,77.500000,78.389999,77.449997,78.029999,58.754410,209720
2014-06-13,78.000000,78.000000,76.349998,77.309998,58.212261,275293
2014-06-16,76.989998,77.500000,76.709999,77.040001,58.008961,187174
2014-06-17,77.150002,78.000000,76.919998,77.339996,58.234856,209333
2014-06-18,77.889999,78.089996,77.269997,77.279999,58.189682,203961
2014-06-19,78.000000,78.150002,77.400002,77.980003,58.716755,238970
2014-06-20,77.750000,78.650002,77.750000,78.449997,59.070656,237897
2014-06-23,78.720001,78.720001,77.589996,77.750000,58.543571,170913
2014-06-24,78.080002,78.300003,77.550003,77.940002,58.686642,208984
2014-06-25,77.150002,77.949997,76.709999,77.000000,57.978851,369174
2014-06-26,77.379997,77.599998,75.430000,75.900002,57.150574,246136
2014-06-27,76.120003,76.889999,75.769997,76.370003,57.504467,266321
2014-06-30,76.379997,76.739998,75.760002,76.089996,57.293625,263322
2014-07-01,75.900002,77.620003,75.540001,77.050003,58.016495,191020
2014-07-02,77.000000,78.199997,77.000000,77.540001,58.385452,262497
2014-07-03,77.419998,77.790001,76.610001,77.209999,58.136967,236345
2014-07-04,77.050003,77.820000,76.730003,77.160004,58.099308,102303
2014-07-07,76.849998,77.269997,76.360001,76.440002,57.557182,168028
2014-07-08,76.599998,76.709999,74.599998,74.970001,56.450306,281168
2014-07-09,74.949997,75.330002,73.870003,74.800003,56.322300,280416
2014-07-10,74.900002,75.489998,73.410004,74.879997,56.382542,296578
2014-07-11,75.000000,75.610001,74.870003,75.139999,56.578316,134567
2014-07-14,75.400002,76.230003,75.209999,75.879997,57.135517,138586
2014-07-15,76.160004,76.750000,75.419998,75.900002,57.150574,191606
2014-07-16,76.120003,77.309998,75.949997,77.040001,58.008961,221925
2014-07-17,76.410004,76.879997,75.070000,75.760002,57.045158,323417
2014-07-18,75.250000,75.330002,74.089996,75.059998,56.518070,291139
2014-07-21,75.050003,75.050003,72.940002,74.089996,55.787701,256856
2014-07-22,74.309998,74.769997,73.400002,73.940002,55.674751,258473
2014-07-23,73.900002,74.720001,73.900002,74.230003,55.893116,183927
2014-07-24,74.349998,75.169998,73.620003,74.669998,56.224422,179755
2014-07-25,74.349998,74.720001,73.050003,73.489998,55.335907,209214
2014-07-28,73.800003,73.800003,70.669998,70.910004,53.393246,509241
2014-07-29,71.000000,71.779999,69.510002,71.129997,53.558895,423809
